tag,B,alpha,repr,order,n_draws_paired,d_heldout,jaccard_vs_primary,d_order_spread,ORDER_SENSITIVE
dinoL518,2000,0.2,R2_cut,shuffled_7,5,0.498585,0.997004,0.024998,0
dinoL518,2000,0.2,R2_cut,shuffled_8,5,0.47264,0.907487,0.024998,0
dinoL518,2000,0.2,R2_cut,shuffled_9,5,0.497638,1.0,0.024998,0
dinoL518,2000,0.2,R3_render,asc_index,5,0.401433,0.998002,0.023032,0
dinoL518,2000,0.2,R3_render,asc_nc,5,0.388026,0.907487,0.023032,0
dinoL518,2000,0.2,R3_render,desc_es,5,0.406358,1.0,0.023032,0
dinoL518,2000,0.2,R3_render,desc_nc,5,0.406358,1.0,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_0,5,0.405929,0.997004,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_1,5,0.397991,0.999,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_2,5,0.409236,0.999,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_3,5,0.388026,0.907487,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_4,5,0.388026,0.907487,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_5,5,0.383326,0.913876,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_6,5,0.388026,0.907487,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_7,5,0.405929,0.997004,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_8,5,0.388026,0.907487,0.023032,0
dinoL518,2000,0.2,R3_render,shuffled_9,5,0.406358,1.0,0.023032,0
dinoL518,2000,0.5,R2_cut,asc_index,5,0.462504,0.922153,0.060254,1
dinoL518,2000,0.5,R2_cut,asc_nc,5,0.483716,0.828154,0.060254,1
dinoL518,2000,0.5,R2_cut,desc_es,5,0.438172,0.999,0.060254,1
dinoL518,2000,0.5,R2_cut,desc_nc,5,0.44848,1.0,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_0,5,0.481246,0.91296,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_1,5,0.481712,0.940805,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_2,5,0.496538,0.940805,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_3,5,0.475375,0.830664,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_4,5,0.490757,0.829826,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_5,5,0.464805,0.871783,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_6,5,0.471291,0.836547,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_7,5,0.508735,0.911132,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_8,5,0.485556,0.837391,0.060254,1
dinoL518,2000,0.5,R2_cut,shuffled_9,5,0.464828,0.959824,0.060254,1
dinoL518,2000,0.5,R3_render,asc_index,5,0.361779,0.922153,0.036774,0
dinoL518,2000,0.5,R3_render,asc_nc,5,0.366861,0.828154,0.036774,0
dinoL518,2000,0.5,R3_render,desc_es,5,0.339281,0.999,0.036774,0
dinoL518,2000,0.5,R3_render,desc_nc,5,0.354128,1.0,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_0,5,0.38648,0.91296,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_1,5,0.367893,0.940805,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_2,5,0.390903,0.940805,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_3,5,0.374112,0.830664,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_4,5,0.369356,0.829826,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_5,5,0.357488,0.871783,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_6,5,0.369727,0.836547,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_7,5,0.384824,0.911132,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_8,5,0.370466,0.837391,0.036774,0
dinoL518,2000,0.5,R3_render,shuffled_9,5,0.37093,0.959824,0.036774,0
dinoL518,2000,1.0,R2_cut,asc_index,5,0.422127,0.835704,0.036217,0
dinoL518,2000,1.0,R2_cut,asc_nc,5,0.411504,0.770695,0.036217,0
dinoL518,2000,1.0,R2_cut,desc_es,5,0.397699,0.999,0.036217,0
dinoL518,2000,1.0,R2_cut,desc_nc,5,0.406447,1.0,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_0,5,0.41036,0.83908,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_1,5,0.4109,0.828154,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_2,5,0.412547,0.845018,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_3,5,0.407879,0.842469,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_4,5,0.37023,0.794527,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_5,5,0.408159,0.844168,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_6,5,0.386601,0.792115,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_7,5,0.413406,0.828154,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_8,5,0.391725,0.814882,0.036217,0
dinoL518,2000,1.0,R2_cut,shuffled_9,5,0.388447,0.854427,0.036217,0
dinoL518,2000,1.0,R3_render,asc_index,5,0.332145,0.835704,0.061505,1
dinoL518,2000,1.0,R3_render,asc_nc,5,0.346867,0.770695,0.061505,1
dinoL518,2000,1.0,R3_render,desc_es,5,0.339256,0.999,0.061505,1
dinoL518,2000,1.0,R3_render,desc_nc,5,0.348339,1.0,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_0,5,0.314636,0.83908,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_1,5,0.319485,0.828154,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_2,5,0.325899,0.845018,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_3,5,0.336747,0.842469,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_4,5,0.286834,0.794527,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_5,5,0.333034,0.844168,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_6,5,0.302651,0.792115,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_7,5,0.334565,0.828154,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_8,5,0.296363,0.814882,0.061505,1
dinoL518,2000,1.0,R3_render,shuffled_9,5,0.327084,0.854427,0.061505,1
dinoL518,2000,2.0,R2_cut,asc_index,5,0.411704,0.814059,0.017683,0
dinoL518,2000,2.0,R2_cut,asc_nc,5,0.386865,0.762115,0.017683,0
dinoL518,2000,2.0,R2_cut,desc_es,5,0.41528,0.994018,0.017683,0
dinoL518,2000,2.0,R2_cut,desc_nc,5,0.401621,1.0,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_0,5,0.3874,0.82565,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_1,5,0.406274,0.814059,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_2,5,0.406898,0.824818,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_3,5,0.403209,0.838235,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_4,5,0.398197,0.811594,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_5,5,0.386341,0.840773,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_6,5,0.416219,0.822323,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_7,5,0.392136,0.821494,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_8,5,0.384307,0.827318,0.017683,0
dinoL518,2000,2.0,R2_cut,shuffled_9,5,0.383938,0.83908,0.017683,0
dinoL518,2000,2.0,R3_render,asc_index,5,0.34983,0.814059,0.031176,0
dinoL518,2000,2.0,R3_render,asc_nc,5,0.34082,0.762115,0.031176,0
dinoL518,2000,2.0,R3_render,desc_es,5,0.374539,0.994018,0.031176,0
dinoL518,2000,2.0,R3_render,desc_nc,5,0.368477,1.0,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_0,5,0.347084,0.82565,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_1,5,0.358351,0.814059,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_2,5,0.375365,0.824818,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_3,5,0.359196,0.838235,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_4,5,0.351897,0.811594,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_5,5,0.356703,0.840773,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_6,5,0.368361,0.822323,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_7,5,0.346792,0.821494,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_8,5,0.338402,0.827318,0.031176,0
dinoL518,2000,2.0,R3_render,shuffled_9,5,0.337301,0.83908,0.031176,0
dinoL518,2000,5.0,R2_cut,asc_index,5,0.395472,0.814882,0.05586,1
dinoL518,2000,5.0,R2_cut,asc_nc,5,0.404789,0.759015,0.05586,1
dinoL518,2000,5.0,R2_cut,desc_es,5,0.431524,0.965602,0.05586,1
dinoL518,2000,5.0,R2_cut,desc_nc,5,0.412097,1.0,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_0,5,0.356236,0.822323,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_1,5,0.412504,0.830664,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_2,5,0.385824,0.819009,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_3,5,0.406108,0.827318,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_4,5,0.421605,0.819009,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_5,5,0.426233,0.828154,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_6,5,0.382928,0.83908,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_7,5,0.369124,0.800991,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_8,5,0.377601,0.838235,0.05586,1
dinoL518,2000,5.0,R2_cut,shuffled_9,5,0.389062,0.821494,0.05586,1
dinoL518,2000,5.0,R3_render,asc_index,5,0.365041,0.814882,0.068201,1
dinoL518,2000,5.0,R3_render,asc_nc,5,0.360052,0.759015,0.068201,1
dinoL518,2000,5.0,R3_render,desc_es,5,0.39166,0.965602,0.068201,1
dinoL518,2000,5.0,R3_render,desc_nc,5,0.374155,1.0,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_0,5,0.305954,0.822323,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_1,5,0.372905,0.830664,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_2,5,0.354733,0.819009,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_3,5,0.35413,0.827318,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_4,5,0.383568,0.819009,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_5,5,0.391856,0.828154,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_6,5,0.342502,0.83908,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_7,5,0.335792,0.800991,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_8,5,0.342139,0.838235,0.068201,1
dinoL518,2000,5.0,R3_render,shuffled_9,5,0.338092,0.821494,0.068201,1
dinoL518,2000,10.0,R2_cut,asc_index,5,0.383967,0.811594,0.063858,1
dinoL518,2000,10.0,R2_cut,asc_nc,5,0.413861,0.763668,0.063858,1
dinoL518,2000,10.0,R2_cut,desc_es,5,0.399163,0.960784,0.063858,1
dinoL518,2000,10.0,R2_cut,desc_nc,5,0.382167,1.0,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_0,5,0.388429,0.811594,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_1,5,0.395377,0.833181,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_2,5,0.39653,0.82565,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_3,5,0.391548,0.815706,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_4,5,0.446026,0.808318,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_5,5,0.40591,0.835704,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_6,5,0.415238,0.838235,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_7,5,0.376125,0.796138,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_8,5,0.379611,0.819836,0.063858,1
dinoL518,2000,10.0,R2_cut,shuffled_9,5,0.401126,0.824818,0.063858,1
dinoL518,2000,10.0,R3_render,asc_index,5,0.34471,0.811594,0.053518,1
dinoL518,2000,10.0,R3_render,asc_nc,5,0.37553,0.763668,0.053518,1
dinoL518,2000,10.0,R3_render,desc_es,5,0.359892,0.960784,0.053518,1
dinoL518,2000,10.0,R3_render,desc_nc,5,0.349345,1.0,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_0,5,0.353671,0.811594,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_1,5,0.358263,0.833181,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_2,5,0.367903,0.82565,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_3,5,0.340844,0.815706,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_4,5,0.402863,0.808318,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_5,5,0.379748,0.835704,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_6,5,0.364353,0.838235,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_7,5,0.338231,0.796138,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_8,5,0.356416,0.819836,0.053518,1
dinoL518,2000,10.0,R3_render,shuffled_9,5,0.358428,0.824818,0.053518,1
dinoL518,2000,20.0,R2_cut,asc_index,5,0.357716,0.828989,0.068539,1
dinoL518,2000,20.0,R2_cut,asc_nc,5,0.392103,0.763668,0.068539,1
dinoL518,2000,20.0,R2_cut,desc_es,5,0.394995,0.941748,0.068539,1
dinoL518,2000,20.0,R2_cut,desc_nc,5,0.426255,1.0,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_0,5,0.380139,0.808318,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_1,5,0.382539,0.828154,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_2,5,0.398163,0.807501,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_3,5,0.397486,0.815706,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_4,5,0.395059,0.801802,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_5,5,0.42971,0.826484,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_6,5,0.432861,0.82565,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_7,5,0.383049,0.79937,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_8,5,0.381424,0.82565,0.068539,1
dinoL518,2000,20.0,R2_cut,shuffled_9,5,0.399723,0.821494,0.068539,1
dinoL518,2000,20.0,R3_render,asc_index,5,0.324654,0.828989,0.066821,1
dinoL518,2000,20.0,R3_render,asc_nc,5,0.363747,0.763668,0.066821,1
dinoL518,2000,20.0,R3_render,desc_es,5,0.366271,0.941748,0.066821,1
dinoL518,2000,20.0,R3_render,desc_nc,5,0.391474,1.0,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_0,5,0.348797,0.808318,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_1,5,0.356272,0.828154,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_2,5,0.361377,0.807501,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_3,5,0.351532,0.815706,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_4,5,0.358425,0.801802,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_5,5,0.399876,0.826484,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_6,5,0.382866,0.82565,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_7,5,0.346793,0.79937,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_8,5,0.35607,0.82565,0.066821,1
dinoL518,2000,20.0,R3_render,shuffled_9,5,0.35501,0.821494,0.066821,1
dinoL518,2000,40.0,R2_cut,asc_index,5,0.380772,0.844168,0.047051,0
dinoL518,2000,40.0,R2_cut,asc_nc,5,0.370532,0.777778,0.047051,0
dinoL518,2000,40.0,R2_cut,desc_es,5,0.401574,0.895735,0.047051,0
dinoL518,2000,40.0,R2_cut,desc_nc,5,0.379263,1.0,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_0,5,0.359582,0.815706,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_1,5,0.41552,0.819009,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_2,5,0.402577,0.80018,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_3,5,0.390431,0.818182,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_4,5,0.422925,0.805869,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_5,5,0.426313,0.817356,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_6,5,0.422881,0.806685,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_7,5,0.388484,0.798561,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_8,5,0.368351,0.831502,0.047051,0
dinoL518,2000,40.0,R2_cut,shuffled_9,5,0.392877,0.815706,0.047051,0
dinoL518,2000,40.0,R3_render,asc_index,5,0.332005,0.844168,0.038692,0
dinoL518,2000,40.0,R3_render,asc_nc,5,0.342582,0.777778,0.038692,0
dinoL518,2000,40.0,R3_render,desc_es,5,0.375727,0.895735,0.038692,0
dinoL518,2000,40.0,R3_render,desc_nc,5,0.35028,1.0,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_0,5,0.338323,0.815706,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_1,5,0.383081,0.819009,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_2,5,0.372015,0.80018,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_3,5,0.345325,0.818182,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_4,5,0.384795,0.805869,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_5,5,0.388972,0.817356,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_6,5,0.376892,0.806685,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_7,5,0.351322,0.798561,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_8,5,0.346141,0.831502,0.038692,0
dinoL518,2000,40.0,R3_render,shuffled_9,5,0.356187,0.815706,0.038692,0
dinoL518,3000,0.02,R2_cut,asc_index,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,asc_nc,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,desc_es,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,desc_nc,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_0,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_1,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_2,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_3,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_4,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_5,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_6,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_7,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_8,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R2_cut,shuffled_9,5,0.229413,1.0,0.0,0
dinoL518,3000,0.02,R3_render,asc_index,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,asc_nc,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,desc_es,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,desc_nc,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_0,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_1,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_2,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_3,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_4,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_5,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_6,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_7,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_8,5,0.177241,1.0,0.0,0
dinoL518,3000,0.02,R3_render,shuffled_9,5,0.177241,1.0,0.0,0
dinoL518,3000,0.05,R2_cut,asc_index,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,asc_nc,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,desc_es,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,desc_nc,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_0,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_1,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_2,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_3,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_4,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_5,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_6,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_7,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_8,5,0.229413,0.996672,0.019147,0
dinoL518,3000,0.05,R2_cut,shuffled_9,5,0.24856,1.0,0.019147,0
dinoL518,3000,0.05,R3_render,asc_index,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,asc_nc,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,desc_es,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,desc_nc,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_0,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_1,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_2,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_3,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_4,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_5,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_6,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_7,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_8,5,0.177241,0.996672,0.009238,0
dinoL518,3000,0.05,R3_render,shuffled_9,5,0.186479,1.0,0.009238,0
dinoL518,3000,0.1,R2_cut,asc_index,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,asc_nc,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,desc_es,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,desc_nc,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_0,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_1,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_2,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_3,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_4,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_5,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_6,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_7,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_8,5,0.23658,0.956309,0.005624,0
dinoL518,3000,0.1,R2_cut,shuffled_9,5,0.230955,1.0,0.005624,0
dinoL518,3000,0.1,R3_render,asc_index,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,asc_nc,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,desc_es,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,desc_nc,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_0,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_1,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_2,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_3,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_4,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_5,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_6,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_7,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_8,5,0.181944,0.956309,0.011988,0
dinoL518,3000,0.1,R3_render,shuffled_9,5,0.169956,1.0,0.011988,0
dinoL518,3000,0.2,R2_cut,asc_index,5,0.233326,0.996008,0.015255,0
dinoL518,3000,0.2,R2_cut,asc_nc,5,0.220043,0.858736,0.015255,0
dinoL518,3000,0.2,R2_cut,desc_es,5,0.235298,1.0,0.015255,0
dinoL518,3000,0.2,R2_cut,desc_nc,5,0.235298,1.0,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_0,5,0.244865,0.994681,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_1,5,0.237292,0.998668,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_2,5,0.226871,0.996672,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_3,5,0.220043,0.858736,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_4,5,0.220043,0.858736,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_5,5,0.233067,0.864512,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_6,5,0.220043,0.858736,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_7,5,0.244865,0.994681,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_8,5,0.220043,0.858736,0.015255,0
dinoL518,3000,0.2,R2_cut,shuffled_9,5,0.235298,1.0,0.015255,0
dinoL518,3000,0.2,R3_render,asc_index,5,0.177419,0.996008,0.013993,0
dinoL518,3000,0.2,R3_render,asc_nc,5,0.16612,0.858736,0.013993,0
dinoL518,3000,0.2,R3_render,desc_es,5,0.180114,1.0,0.013993,0
dinoL518,3000,0.2,R3_render,desc_nc,5,0.180114,1.0,0.013993,0
dinoL518,3000,0.2,R3_render,shuffled_0,5,0.192977,0.994681,0.013993,0
dinoL518,3000,0.2,R3_render,shuffled_1,5,0.178113,0.998668,0.013993,0
dinoL518,3000,0.2,R3_render,shuffled_2,5,0.181728,0.996672,0.013993,0
dinoL518,3000,0.2,R3_render,shuffled_3,5,0.16612,0.858736,0.013993,0
