tag,B,alpha,repr,draw,norm_dmean,d_insample,d_heldout
dinoL224,250,10.0,R3_render,14,0.145775,1.585553,0.929024
dinoL224,250,10.0,R3_render,15,0.139621,1.661541,0.832271
dinoL224,250,10.0,R3_render,16,0.14538,1.883542,1.040927
dinoL224,250,10.0,R3_render,17,0.136287,1.631225,0.858675
dinoL224,250,10.0,R3_render,18,0.144256,1.75595,1.154667
dinoL224,250,10.0,R3_render,19,0.143666,1.674029,0.981
dinoL224,250,20.0,R2_cut,0,0.152653,1.971849,1.165854
dinoL224,250,20.0,R2_cut,1,0.141173,1.787829,1.08955
dinoL224,250,20.0,R2_cut,2,0.149512,1.974174,1.40595
dinoL224,250,20.0,R2_cut,3,0.146067,1.842476,1.248169
dinoL224,250,20.0,R2_cut,4,0.150875,1.878623,1.051008
dinoL224,250,20.0,R2_cut,5,0.148193,1.867667,1.24644
dinoL224,250,20.0,R2_cut,6,0.146531,1.889658,1.090679
dinoL224,250,20.0,R2_cut,7,0.152841,1.94717,1.21344
dinoL224,250,20.0,R2_cut,8,0.148465,1.874871,1.339408
dinoL224,250,20.0,R2_cut,9,0.151466,1.86002,1.474904
dinoL224,250,20.0,R2_cut,10,0.151715,1.950341,1.26826
dinoL224,250,20.0,R2_cut,11,0.145881,1.904284,0.981334
dinoL224,250,20.0,R2_cut,12,0.148082,1.847801,1.322189
dinoL224,250,20.0,R2_cut,13,0.148604,1.84974,1.00541
dinoL224,250,20.0,R2_cut,14,0.14521,1.793774,1.145233
dinoL224,250,20.0,R2_cut,15,0.145024,1.895895,1.076122
dinoL224,250,20.0,R2_cut,16,0.151389,1.941247,1.093525
dinoL224,250,20.0,R2_cut,17,0.140694,1.762166,0.879725
dinoL224,250,20.0,R2_cut,18,0.152345,1.971521,1.257001
dinoL224,250,20.0,R2_cut,19,0.153219,1.969787,1.111403
dinoL224,250,20.0,R3_render,0,0.149061,1.759995,1.023871
dinoL224,250,20.0,R3_render,1,0.137052,1.649825,0.972655
dinoL224,250,20.0,R3_render,2,0.139997,1.759706,1.236575
dinoL224,250,20.0,R3_render,3,0.144036,1.560416,1.080286
dinoL224,250,20.0,R3_render,4,0.141548,1.584306,0.863584
dinoL224,250,20.0,R3_render,5,0.144682,1.62964,1.05949
dinoL224,250,20.0,R3_render,6,0.143129,1.645299,0.970562
dinoL224,250,20.0,R3_render,7,0.141737,1.620071,0.88385
dinoL224,250,20.0,R3_render,8,0.14105,1.69316,1.173437
dinoL224,250,20.0,R3_render,9,0.143777,1.655825,1.159401
dinoL224,250,20.0,R3_render,10,0.145274,1.734859,1.098122
dinoL224,250,20.0,R3_render,11,0.145367,1.740137,0.850192
dinoL224,250,20.0,R3_render,12,0.142165,1.631317,1.011853
dinoL224,250,20.0,R3_render,13,0.143808,1.64521,0.943666
dinoL224,250,20.0,R3_render,14,0.144689,1.51268,0.83805
dinoL224,250,20.0,R3_render,15,0.138964,1.590451,0.843007
dinoL224,250,20.0,R3_render,16,0.144402,1.838991,1.038558
dinoL224,250,20.0,R3_render,17,0.134618,1.554214,0.776087
dinoL224,250,20.0,R3_render,18,0.143499,1.695591,1.051135
dinoL224,250,20.0,R3_render,19,0.143499,1.61905,0.774331
dinoL224,250,40.0,R2_cut,0,0.153505,1.982652,1.25672
dinoL224,250,40.0,R2_cut,1,0.141822,1.79558,0.988638
dinoL224,250,40.0,R2_cut,2,0.150439,1.995846,1.375041
dinoL224,250,40.0,R2_cut,3,0.146928,1.860841,1.323042
dinoL224,250,40.0,R2_cut,4,0.151848,1.890184,1.094997
dinoL224,250,40.0,R2_cut,5,0.148892,1.877327,1.18417
dinoL224,250,40.0,R2_cut,6,0.147486,1.904008,1.085791
dinoL224,250,40.0,R2_cut,7,0.153409,1.956513,1.118614
dinoL224,250,40.0,R2_cut,8,0.149176,1.886533,1.306018
dinoL224,250,40.0,R2_cut,9,0.15206,1.861402,1.263206
dinoL224,250,40.0,R2_cut,10,0.152388,1.963423,1.344781
dinoL224,250,40.0,R2_cut,11,0.146725,1.913697,1.028678
dinoL224,250,40.0,R2_cut,12,0.149063,1.859886,1.27733
dinoL224,250,40.0,R2_cut,13,0.149427,1.857858,0.997556
dinoL224,250,40.0,R2_cut,14,0.145835,1.802564,1.140105
dinoL224,250,40.0,R2_cut,15,0.145774,1.907409,1.090062
dinoL224,250,40.0,R2_cut,16,0.152387,1.958975,1.094108
dinoL224,250,40.0,R2_cut,17,0.141411,1.766788,0.929908
dinoL224,250,40.0,R2_cut,18,0.153397,1.988576,1.236763
dinoL224,250,40.0,R2_cut,19,0.154086,1.976399,1.196777
dinoL224,250,40.0,R3_render,0,0.150255,1.767941,1.145891
dinoL224,250,40.0,R3_render,1,0.137643,1.649845,0.8784
dinoL224,250,40.0,R3_render,2,0.141051,1.767704,1.171457
dinoL224,250,40.0,R3_render,3,0.145234,1.568795,1.25786
dinoL224,250,40.0,R3_render,4,0.142648,1.586655,0.931606
dinoL224,250,40.0,R3_render,5,0.145626,1.632477,1.003642
dinoL224,250,40.0,R3_render,6,0.144282,1.650349,0.910755
dinoL224,250,40.0,R3_render,7,0.142603,1.617251,0.845473
dinoL224,250,40.0,R3_render,8,0.141772,1.695582,1.201799
dinoL224,250,40.0,R3_render,9,0.144501,1.652517,1.021963
dinoL224,250,40.0,R3_render,10,0.146226,1.738217,1.151252
dinoL224,250,40.0,R3_render,11,0.146421,1.748741,0.982786
dinoL224,250,40.0,R3_render,12,0.143293,1.637427,0.925743
dinoL224,250,40.0,R3_render,13,0.144974,1.652024,1.073204
dinoL224,250,40.0,R3_render,14,0.145544,1.51283,0.886458
dinoL224,250,40.0,R3_render,15,0.139953,1.593136,0.819555
dinoL224,250,40.0,R3_render,16,0.145656,1.851419,1.047838
dinoL224,250,40.0,R3_render,17,0.135435,1.548781,0.7951
dinoL224,250,40.0,R3_render,18,0.14464,1.702299,1.041933
dinoL224,250,40.0,R3_render,19,0.144666,1.618374,0.854841
dinoL224,500,0.02,R2_cut,0,0.200476,1.399518,1.192069
dinoL224,500,0.02,R2_cut,1,0.204949,1.464025,1.225649
dinoL224,500,0.02,R2_cut,2,0.202015,1.40842,1.336011
dinoL224,500,0.02,R2_cut,3,0.203144,1.393187,1.194398
dinoL224,500,0.02,R2_cut,4,0.210507,1.477639,1.351241
dinoL224,500,0.02,R2_cut,5,0.203196,1.448685,1.316129
dinoL224,500,0.02,R2_cut,6,0.211133,1.455913,1.330129
dinoL224,500,0.02,R2_cut,7,0.203853,1.412549,1.077765
dinoL224,500,0.02,R2_cut,8,0.203791,1.420465,1.436465
dinoL224,500,0.02,R2_cut,9,0.205482,1.458345,1.448039
dinoL224,500,0.02,R2_cut,10,0.208214,1.446006,1.266887
dinoL224,500,0.02,R2_cut,11,0.200885,1.42426,1.151626
dinoL224,500,0.02,R2_cut,12,0.202334,1.43202,1.230638
dinoL224,500,0.02,R2_cut,13,0.205089,1.437833,1.2608
dinoL224,500,0.02,R2_cut,14,0.20644,1.446226,1.240216
dinoL224,500,0.02,R2_cut,15,0.207957,1.460097,1.42381
dinoL224,500,0.02,R2_cut,16,0.209313,1.474306,1.348116
dinoL224,500,0.02,R2_cut,17,0.212445,1.511024,1.402024
dinoL224,500,0.02,R2_cut,18,0.203477,1.43795,1.429597
dinoL224,500,0.02,R2_cut,19,0.202586,1.377196,1.157522
dinoL224,500,0.02,R3_render,0,0.185777,1.13812,0.966843
dinoL224,500,0.02,R3_render,1,0.189266,1.208833,0.996143
dinoL224,500,0.02,R3_render,2,0.188763,1.161772,1.135192
dinoL224,500,0.02,R3_render,3,0.191319,1.163339,0.934351
dinoL224,500,0.02,R3_render,4,0.196563,1.20906,1.012937
dinoL224,500,0.02,R3_render,5,0.186961,1.173942,1.003188
dinoL224,500,0.02,R3_render,6,0.198626,1.191795,1.066885
dinoL224,500,0.02,R3_render,7,0.192321,1.183285,0.898388
dinoL224,500,0.02,R3_render,8,0.192268,1.172689,1.205451
dinoL224,500,0.02,R3_render,9,0.194321,1.199155,1.286983
dinoL224,500,0.02,R3_render,10,0.190219,1.155531,1.019735
dinoL224,500,0.02,R3_render,11,0.184358,1.164795,0.945762
dinoL224,500,0.02,R3_render,12,0.193001,1.187716,1.015149
dinoL224,500,0.02,R3_render,13,0.19073,1.166905,1.075958
dinoL224,500,0.02,R3_render,14,0.194115,1.183165,1.007253
dinoL224,500,0.02,R3_render,15,0.193586,1.185354,1.185756
dinoL224,500,0.02,R3_render,16,0.19787,1.213423,1.196477
dinoL224,500,0.02,R3_render,17,0.194346,1.212633,1.065942
dinoL224,500,0.02,R3_render,18,0.186287,1.159265,1.075218
dinoL224,500,0.02,R3_render,19,0.189377,1.139158,0.984924
dinoL224,500,0.05,R2_cut,0,0.200476,1.399518,1.192069
dinoL224,500,0.05,R2_cut,1,0.204949,1.464025,1.225649
dinoL224,500,0.05,R2_cut,2,0.202015,1.40842,1.336011
dinoL224,500,0.05,R2_cut,3,0.203144,1.393187,1.194398
dinoL224,500,0.05,R2_cut,4,0.210507,1.477639,1.351241
dinoL224,500,0.05,R2_cut,5,0.203196,1.448685,1.316129
dinoL224,500,0.05,R2_cut,6,0.211133,1.455913,1.330129
dinoL224,500,0.05,R2_cut,7,0.203853,1.412549,1.077765
dinoL224,500,0.05,R2_cut,8,0.203791,1.420465,1.436465
dinoL224,500,0.05,R2_cut,9,0.205482,1.458345,1.448039
dinoL224,500,0.05,R2_cut,10,0.208214,1.446006,1.266887
dinoL224,500,0.05,R2_cut,11,0.200885,1.42426,1.151626
dinoL224,500,0.05,R2_cut,12,0.202334,1.43202,1.230638
dinoL224,500,0.05,R2_cut,13,0.205089,1.437833,1.2608
dinoL224,500,0.05,R2_cut,14,0.20644,1.446226,1.240216
dinoL224,500,0.05,R2_cut,15,0.207957,1.460097,1.42381
dinoL224,500,0.05,R2_cut,16,0.209313,1.474306,1.348116
dinoL224,500,0.05,R2_cut,17,0.212445,1.511024,1.402024
dinoL224,500,0.05,R2_cut,18,0.203477,1.43795,1.429597
dinoL224,500,0.05,R2_cut,19,0.202586,1.377196,1.157522
dinoL224,500,0.05,R3_render,0,0.185777,1.13812,0.966843
dinoL224,500,0.05,R3_render,1,0.189266,1.208833,0.996143
dinoL224,500,0.05,R3_render,2,0.188763,1.161772,1.135192
dinoL224,500,0.05,R3_render,3,0.191319,1.163339,0.934351
dinoL224,500,0.05,R3_render,4,0.196563,1.20906,1.012937
dinoL224,500,0.05,R3_render,5,0.186961,1.173942,1.003188
dinoL224,500,0.05,R3_render,6,0.198626,1.191795,1.066885
dinoL224,500,0.05,R3_render,7,0.192321,1.183285,0.898388
dinoL224,500,0.05,R3_render,8,0.192268,1.172689,1.205451
dinoL224,500,0.05,R3_render,9,0.194321,1.199155,1.286983
dinoL224,500,0.05,R3_render,10,0.190219,1.155531,1.019735
dinoL224,500,0.05,R3_render,11,0.184358,1.164795,0.945762
dinoL224,500,0.05,R3_render,12,0.193001,1.187716,1.015149
dinoL224,500,0.05,R3_render,13,0.19073,1.166905,1.075958
dinoL224,500,0.05,R3_render,14,0.194115,1.183165,1.007253
dinoL224,500,0.05,R3_render,15,0.193586,1.185354,1.185756
dinoL224,500,0.05,R3_render,16,0.19787,1.213423,1.196477
dinoL224,500,0.05,R3_render,17,0.194346,1.212633,1.065942
dinoL224,500,0.05,R3_render,18,0.186287,1.159265,1.075218
dinoL224,500,0.05,R3_render,19,0.189377,1.139158,0.984924
dinoL224,500,0.1,R2_cut,0,0.200476,1.399518,1.192069
dinoL224,500,0.1,R2_cut,1,0.204949,1.464025,1.225649
dinoL224,500,0.1,R2_cut,2,0.202015,1.40842,1.336011
dinoL224,500,0.1,R2_cut,3,0.203144,1.393187,1.194398
dinoL224,500,0.1,R2_cut,4,0.210507,1.477639,1.351241
dinoL224,500,0.1,R2_cut,5,0.203196,1.448685,1.316129
dinoL224,500,0.1,R2_cut,6,0.211133,1.455913,1.330129
dinoL224,500,0.1,R2_cut,7,0.203853,1.412549,1.077765
dinoL224,500,0.1,R2_cut,8,0.203791,1.420465,1.436465
dinoL224,500,0.1,R2_cut,9,0.205482,1.458345,1.448039
dinoL224,500,0.1,R2_cut,10,0.208214,1.446006,1.266887
dinoL224,500,0.1,R2_cut,11,0.200885,1.42426,1.151626
dinoL224,500,0.1,R2_cut,12,0.202334,1.43202,1.230638
dinoL224,500,0.1,R2_cut,13,0.205089,1.437833,1.2608
dinoL224,500,0.1,R2_cut,14,0.20644,1.446226,1.240216
dinoL224,500,0.1,R2_cut,15,0.207957,1.460097,1.42381
dinoL224,500,0.1,R2_cut,16,0.209313,1.474306,1.348116
dinoL224,500,0.1,R2_cut,17,0.212445,1.511024,1.402024
dinoL224,500,0.1,R2_cut,18,0.203477,1.43795,1.429597
dinoL224,500,0.1,R2_cut,19,0.202586,1.377196,1.157522
dinoL224,500,0.1,R3_render,0,0.185777,1.13812,0.966843
dinoL224,500,0.1,R3_render,1,0.189266,1.208833,0.996143
dinoL224,500,0.1,R3_render,2,0.188763,1.161772,1.135192
dinoL224,500,0.1,R3_render,3,0.191319,1.163339,0.934351
dinoL224,500,0.1,R3_render,4,0.196563,1.20906,1.012937
dinoL224,500,0.1,R3_render,5,0.186961,1.173942,1.003188
dinoL224,500,0.1,R3_render,6,0.198626,1.191795,1.066885
dinoL224,500,0.1,R3_render,7,0.192321,1.183285,0.898388
dinoL224,500,0.1,R3_render,8,0.192268,1.172689,1.205451
dinoL224,500,0.1,R3_render,9,0.194321,1.199155,1.286983
dinoL224,500,0.1,R3_render,10,0.190219,1.155531,1.019735
dinoL224,500,0.1,R3_render,11,0.184358,1.164795,0.945762
dinoL224,500,0.1,R3_render,12,0.193001,1.187716,1.015149
dinoL224,500,0.1,R3_render,13,0.19073,1.166905,1.075958
dinoL224,500,0.1,R3_render,14,0.194115,1.183165,1.007253
dinoL224,500,0.1,R3_render,15,0.193586,1.185354,1.185756
dinoL224,500,0.1,R3_render,16,0.19787,1.213423,1.196477
dinoL224,500,0.1,R3_render,17,0.194346,1.212633,1.065942
dinoL224,500,0.1,R3_render,18,0.186287,1.159265,1.075218
dinoL224,500,0.1,R3_render,19,0.189377,1.139158,0.984924
dinoL224,500,0.2,R2_cut,0,0.198987,1.379464,1.182233
dinoL224,500,0.2,R2_cut,1,0.203199,1.439244,1.237406
dinoL224,500,0.2,R2_cut,2,0.200556,1.389308,1.313897
dinoL224,500,0.2,R2_cut,3,0.201619,1.372679,1.127964
dinoL224,500,0.2,R2_cut,4,0.208908,1.455978,1.370509
dinoL224,500,0.2,R2_cut,5,0.201613,1.427153,1.299726
dinoL224,500,0.2,R2_cut,6,0.209499,1.433585,1.380665
dinoL224,500,0.2,R2_cut,7,0.202277,1.391291,1.090461
dinoL224,500,0.2,R2_cut,8,0.202115,1.397907,1.263963
dinoL224,500,0.2,R2_cut,9,0.20397,1.437838,1.220794
dinoL224,500,0.2,R2_cut,10,0.206681,1.424797,1.345552
dinoL224,500,0.2,R2_cut,11,0.199235,1.400457,1.110695
dinoL224,500,0.2,R2_cut,12,0.200626,1.407678,1.282564
dinoL224,500,0.2,R2_cut,13,0.203566,1.416986,1.244308
dinoL224,500,0.2,R2_cut,14,0.204964,1.425236,1.352113
dinoL224,500,0.2,R2_cut,15,0.206452,1.439517,1.38357
dinoL224,500,0.2,R2_cut,16,0.207819,1.45359,1.272744
dinoL224,500,0.2,R2_cut,17,0.210715,1.48468,1.386149
dinoL224,500,0.2,R2_cut,18,0.201795,1.414407,1.430846
dinoL224,500,0.2,R2_cut,19,0.201153,1.358309,1.17607
dinoL224,500,0.2,R3_render,0,0.184771,1.133246,0.952321
dinoL224,500,0.2,R3_render,1,0.188034,1.200555,1.080876
dinoL224,500,0.2,R3_render,2,0.187726,1.157092,1.173603
dinoL224,500,0.2,R3_render,3,0.190181,1.156117,0.914793
dinoL224,500,0.2,R3_render,4,0.195412,1.202614,1.066376
dinoL224,500,0.2,R3_render,5,0.185855,1.167644,1.031396
dinoL224,500,0.2,R3_render,6,0.197505,1.185619,1.093453
dinoL224,500,0.2,R3_render,7,0.191165,1.176199,0.893197
dinoL224,500,0.2,R3_render,8,0.191236,1.167666,1.046138
dinoL224,500,0.2,R3_render,9,0.193252,1.194249,1.083386
dinoL224,500,0.2,R3_render,10,0.189013,1.148104,1.117722
dinoL224,500,0.2,R3_render,11,0.183282,1.158656,0.890235
dinoL224,500,0.2,R3_render,12,0.191822,1.180815,1.046022
dinoL224,500,0.2,R3_render,13,0.189663,1.16127,1.044157
dinoL224,500,0.2,R3_render,14,0.193061,1.177319,1.132245
dinoL224,500,0.2,R3_render,15,0.192564,1.180853,1.108442
dinoL224,500,0.2,R3_render,16,0.196688,1.206472,1.086314
dinoL224,500,0.2,R3_render,17,0.193181,1.205139,1.049377
dinoL224,500,0.2,R3_render,18,0.185084,1.151659,1.154505
dinoL224,500,0.2,R3_render,19,0.18828,1.13327,1.003727
dinoL224,500,0.5,R2_cut,0,0.16325,1.068206,0.867467
dinoL224,500,0.5,R2_cut,1,0.167405,1.12617,1.022561
dinoL224,500,0.5,R2_cut,2,0.163612,1.078669,0.906928
dinoL224,500,0.5,R2_cut,3,0.163614,1.059026,0.895207
dinoL224,500,0.5,R2_cut,4,0.169447,1.102806,0.964754
dinoL224,500,0.5,R2_cut,5,0.163782,1.098677,0.904133
dinoL224,500,0.5,R2_cut,6,0.170756,1.105744,0.910269
dinoL224,500,0.5,R2_cut,7,0.165958,1.076547,0.694612
dinoL224,500,0.5,R2_cut,8,0.166442,1.085998,0.938657
dinoL224,500,0.5,R2_cut,9,0.166809,1.114327,0.944352
dinoL224,500,0.5,R2_cut,10,0.168174,1.090915,0.926342
dinoL224,500,0.5,R2_cut,11,0.160255,1.061644,0.796513
dinoL224,500,0.5,R2_cut,12,0.16299,1.072091,0.836509
dinoL224,500,0.5,R2_cut,13,0.164285,1.080346,0.814798
dinoL224,500,0.5,R2_cut,14,0.169083,1.120286,0.981541
dinoL224,500,0.5,R2_cut,15,0.166109,1.082302,1.038672
dinoL224,500,0.5,R2_cut,16,0.17263,1.149052,0.860112
dinoL224,500,0.5,R2_cut,17,0.171659,1.126009,0.809518
dinoL224,500,0.5,R2_cut,18,0.166485,1.114609,1.057699
dinoL224,500,0.5,R2_cut,19,0.164988,1.062368,0.795747
dinoL224,500,0.5,R3_render,0,0.152752,0.950753,0.73709
dinoL224,500,0.5,R3_render,1,0.15606,1.018169,0.935375
dinoL224,500,0.5,R3_render,2,0.154853,0.974539,0.856441
dinoL224,500,0.5,R3_render,3,0.156709,0.961467,0.748396
dinoL224,500,0.5,R3_render,4,0.160377,0.989052,0.844131
dinoL224,500,0.5,R3_render,5,0.153662,0.987813,0.837749
dinoL224,500,0.5,R3_render,6,0.164304,1.001851,0.817052
dinoL224,500,0.5,R3_render,7,0.159045,0.989682,0.611136
dinoL224,500,0.5,R3_render,8,0.161808,1.013342,0.913392
dinoL224,500,0.5,R3_render,9,0.160015,1.003631,0.856073
dinoL224,500,0.5,R3_render,10,0.156522,0.967616,0.84507
dinoL224,500,0.5,R3_render,11,0.1505,0.961559,0.735933
dinoL224,500,0.5,R3_render,12,0.157611,0.973563,0.749265
dinoL224,500,0.5,R3_render,13,0.15536,0.965086,0.764777
dinoL224,500,0.5,R3_render,14,0.160573,0.997958,0.912076
dinoL224,500,0.5,R3_render,15,0.157411,0.969992,0.958944
dinoL224,500,0.5,R3_render,16,0.165144,1.032849,0.807576
dinoL224,500,0.5,R3_render,17,0.160841,1.018395,0.745092
dinoL224,500,0.5,R3_render,18,0.154185,0.981718,0.909512
dinoL224,500,0.5,R3_render,19,0.156022,0.955503,0.742167
dinoL224,500,1.0,R2_cut,0,0.143396,1.010532,0.73609
dinoL224,500,1.0,R2_cut,1,0.147416,1.071428,0.966937
dinoL224,500,1.0,R2_cut,2,0.145264,1.047413,0.958481
dinoL224,500,1.0,R2_cut,3,0.147321,1.054886,0.851895
dinoL224,500,1.0,R2_cut,4,0.148325,1.045166,0.919956
dinoL224,500,1.0,R2_cut,5,0.148262,1.107165,0.882714
dinoL224,500,1.0,R2_cut,6,0.148823,1.036067,0.715574
dinoL224,500,1.0,R2_cut,7,0.149857,1.070124,0.613071
dinoL224,500,1.0,R2_cut,8,0.151136,1.078898,1.064365
dinoL224,500,1.0,R2_cut,9,0.14912,1.094263,0.762788
dinoL224,500,1.0,R2_cut,10,0.149029,1.055201,0.715952
dinoL224,500,1.0,R2_cut,11,0.14142,1.025613,0.626033
dinoL224,500,1.0,R2_cut,12,0.146218,1.053641,0.84315
dinoL224,500,1.0,R2_cut,13,0.144411,1.033956,0.767756
dinoL224,500,1.0,R2_cut,14,0.15369,1.11939,0.988462
dinoL224,500,1.0,R2_cut,15,0.145204,1.028392,0.830027
dinoL224,500,1.0,R2_cut,16,0.154419,1.123299,0.938489
dinoL224,500,1.0,R2_cut,17,0.152084,1.074123,0.870033
dinoL224,500,1.0,R2_cut,18,0.147498,1.08196,0.920632
dinoL224,500,1.0,R2_cut,19,0.147574,1.04144,0.776315
dinoL224,500,1.0,R3_render,0,0.134298,0.91504,0.635136
dinoL224,500,1.0,R3_render,1,0.137763,0.982433,0.833768
dinoL224,500,1.0,R3_render,2,0.135719,0.944923,0.882183
dinoL224,500,1.0,R3_render,3,0.140988,0.960141,0.707496
dinoL224,500,1.0,R3_render,4,0.139451,0.934649,0.748112
dinoL224,500,1.0,R3_render,5,0.141054,1.024279,0.824767
dinoL224,500,1.0,R3_render,6,0.143117,0.947569,0.600884
dinoL224,500,1.0,R3_render,7,0.142636,0.977731,0.567112
dinoL224,500,1.0,R3_render,8,0.147298,1.026855,1.00698
dinoL224,500,1.0,R3_render,9,0.142059,0.987819,0.745368
dinoL224,500,1.0,R3_render,10,0.138554,0.949224,0.646917
dinoL224,500,1.0,R3_render,11,0.134662,0.951432,0.572968
dinoL224,500,1.0,R3_render,12,0.139845,0.944363,0.76687
dinoL224,500,1.0,R3_render,13,0.137642,0.947625,0.71245
dinoL224,500,1.0,R3_render,14,0.144279,0.994649,0.873718
dinoL224,500,1.0,R3_render,15,0.137109,0.929899,0.753097
dinoL224,500,1.0,R3_render,16,0.148305,1.025881,0.919726
dinoL224,500,1.0,R3_render,17,0.14266,0.993014,0.806111
dinoL224,500,1.0,R3_render,18,0.137403,0.966754,0.793427
dinoL224,500,1.0,R3_render,19,0.137379,0.924109,0.685128
dinoL224,500,2.0,R2_cut,0,0.114983,1.340819,0.97629
dinoL224,500,2.0,R2_cut,1,0.121034,1.475659,1.209213
dinoL224,500,2.0,R2_cut,2,0.119637,1.426104,0.937388
dinoL224,500,2.0,R2_cut,3,0.122179,1.460151,0.957952
dinoL224,500,2.0,R2_cut,4,0.123534,1.421047,1.055767
dinoL224,500,2.0,R2_cut,5,0.12614,1.518933,0.894566
dinoL224,500,2.0,R2_cut,6,0.123449,1.44301,0.868933
dinoL224,500,2.0,R2_cut,7,0.12254,1.421625,0.797441
dinoL224,500,2.0,R2_cut,8,0.12358,1.502184,1.113405
dinoL224,500,2.0,R2_cut,9,0.125868,1.476602,0.873651
dinoL224,500,2.0,R2_cut,10,0.121073,1.468115,1.006195
dinoL224,500,2.0,R2_cut,11,0.117314,1.387723,0.871763
dinoL224,500,2.0,R2_cut,12,0.12027,1.442867,0.890162
dinoL224,500,2.0,R2_cut,13,0.120993,1.437382,0.944354
dinoL224,500,2.0,R2_cut,14,0.127578,1.492832,1.134958
dinoL224,500,2.0,R2_cut,15,0.121346,1.470068,1.034691
dinoL224,500,2.0,R2_cut,16,0.131387,1.467566,1.015588
dinoL224,500,2.0,R2_cut,17,0.123106,1.443494,0.875383
dinoL224,500,2.0,R2_cut,18,0.122991,1.471438,1.053696
dinoL224,500,2.0,R2_cut,19,0.121063,1.416734,1.043928
dinoL224,500,2.0,R3_render,0,0.107776,1.202703,0.805119
dinoL224,500,2.0,R3_render,1,0.112115,1.355418,1.008565
dinoL224,500,2.0,R3_render,2,0.11022,1.29599,0.948983
dinoL224,500,2.0,R3_render,3,0.115658,1.258559,0.652099
dinoL224,500,2.0,R3_render,4,0.114473,1.216998,0.755436
dinoL224,500,2.0,R3_render,5,0.118827,1.392961,0.804371
dinoL224,500,2.0,R3_render,6,0.118695,1.214878,0.775084
dinoL224,500,2.0,R3_render,7,0.115587,1.251016,0.641713
dinoL224,500,2.0,R3_render,8,0.121497,1.347708,1.11727
dinoL224,500,2.0,R3_render,9,0.118584,1.293035,0.867897
dinoL224,500,2.0,R3_render,10,0.111192,1.245562,0.852504
dinoL224,500,2.0,R3_render,11,0.110984,1.26067,0.791706
dinoL224,500,2.0,R3_render,12,0.113644,1.232228,0.75075
dinoL224,500,2.0,R3_render,13,0.11522,1.24805,0.852578
dinoL224,500,2.0,R3_render,14,0.118915,1.280383,0.930151
dinoL224,500,2.0,R3_render,15,0.112551,1.271322,0.833857
dinoL224,500,2.0,R3_render,16,0.125165,1.28962,1.004688
dinoL224,500,2.0,R3_render,17,0.114287,1.302856,0.80885
dinoL224,500,2.0,R3_render,18,0.113454,1.265742,0.883846
dinoL224,500,2.0,R3_render,19,0.110071,1.197386,0.898387
dinoL224,500,5.0,R2_cut,0,0.112047,1.3249,0.953615
dinoL224,500,5.0,R2_cut,1,0.118831,1.449419,1.18398
dinoL224,500,5.0,R2_cut,2,0.117927,1.409914,0.980515
dinoL224,500,5.0,R2_cut,3,0.120239,1.444722,1.076149
dinoL224,500,5.0,R2_cut,4,0.122357,1.426069,1.076549
dinoL224,500,5.0,R2_cut,5,0.124363,1.487872,0.926247
dinoL224,500,5.0,R2_cut,6,0.122803,1.459806,0.999673
dinoL224,500,5.0,R2_cut,7,0.119875,1.401076,0.839313
dinoL224,500,5.0,R2_cut,8,0.120489,1.507182,1.030097
dinoL224,500,5.0,R2_cut,9,0.124937,1.459873,0.900639
dinoL224,500,5.0,R2_cut,10,0.117951,1.462032,0.895362
dinoL224,500,5.0,R2_cut,11,0.115521,1.357521,0.952624
dinoL224,500,5.0,R2_cut,12,0.118165,1.423886,0.874202
dinoL224,500,5.0,R2_cut,13,0.12041,1.434106,1.042248
dinoL224,500,5.0,R2_cut,14,0.125128,1.485971,1.125064
dinoL224,500,5.0,R2_cut,15,0.120358,1.46882,0.829196
dinoL224,500,5.0,R2_cut,16,0.129207,1.442864,1.082337
dinoL224,500,5.0,R2_cut,17,0.120133,1.441891,0.847399
dinoL224,500,5.0,R2_cut,18,0.121169,1.453286,1.000587
dinoL224,500,5.0,R2_cut,19,0.118848,1.401329,0.989634
dinoL224,500,5.0,R3_render,0,0.105105,1.195439,0.737165
dinoL224,500,5.0,R3_render,1,0.110305,1.357131,1.014235
dinoL224,500,5.0,R3_render,2,0.108711,1.311006,0.994087
dinoL224,500,5.0,R3_render,3,0.113717,1.260514,0.926536
dinoL224,500,5.0,R3_render,4,0.113657,1.243445,0.878257
dinoL224,500,5.0,R3_render,5,0.117234,1.413115,0.921726
dinoL224,500,5.0,R3_render,6,0.118618,1.246589,0.761841
dinoL224,500,5.0,R3_render,7,0.113073,1.257606,0.74116
dinoL224,500,5.0,R3_render,8,0.118773,1.357538,1.026718
dinoL224,500,5.0,R3_render,9,0.117421,1.302637,0.937095
dinoL224,500,5.0,R3_render,10,0.108619,1.248484,0.765614
dinoL224,500,5.0,R3_render,11,0.10881,1.267366,0.891833
dinoL224,500,5.0,R3_render,12,0.11145,1.245403,0.703936
dinoL224,500,5.0,R3_render,13,0.114795,1.26955,0.918132
dinoL224,500,5.0,R3_render,14,0.11694,1.29718,0.896724
dinoL224,500,5.0,R3_render,15,0.111945,1.303571,0.774686
dinoL224,500,5.0,R3_render,16,0.123213,1.293034,1.003114
dinoL224,500,5.0,R3_render,17,0.111525,1.305924,0.838838
